"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Energy Sector","628,441"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Oil and gas extraction","21,499"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Petroleum Refineries","61,715"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Nuclear industry","49,248"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Coal Mines","37,739"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Coke Ovens","5,620"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in BKB / PB Plants","32,580"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Gas Works","6,109"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","10,850"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Energy Available for Final Consumption","5,262,649"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Final Energy Consumption","5,253,980"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,462,515"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Final Energy Consumption - Transport","143,906"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Consumption in Pipeline transport","2,383"
"1990","Euro area (19 countries)","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","2,647,559"
"1990","Belgium","Terajoule","Electrical energy","Gross inland consumption","-13,406"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Energy Sector","17,928"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Oil and gas extraction","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Petroleum Refineries","2,894"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Coal Mines","626"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Coke Ovens","526"
"1990","Belgium","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","0"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","208,742"
"1990","Belgium","Terajoule","Electrical energy","Final Energy Consumption","208,742"
"1990","Belgium","Terajoule","Electrical energy","Final Energy Consumption - Industry","109,883"
"1990","Belgium","Terajoule","Electrical energy","Final Energy Consumption - Transport","4,496"
"1990","Belgium","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Belgium","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","94,363"
"1990","Bulgaria","Terajoule","Electrical energy","Gross inland consumption","13,644"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Energy Sector","22,378"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Oil and gas extraction","32"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Petroleum Refineries","1,073"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Coal Mines","2,790"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Coke Ovens","166"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in BKB / PB Plants","338"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","1,339"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","126,979"
"1990","Bulgaria","Terajoule","Electrical energy","Final Energy Consumption","126,979"
"1990","Bulgaria","Terajoule","Electrical energy","Final Energy Consumption - Industry","66,787"
"1990","Bulgaria","Terajoule","Electrical energy","Final Energy Consumption - Transport","4,698"
"1990","Bulgaria","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Bulgaria","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","55,494"
"1990","Czech Republic","Terajoule","Electrical energy","Gross inland consumption","-2,491"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Energy Sector","33,862"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Oil and gas extraction","32"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Petroleum Refineries","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Coal Mines","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Coke Ovens","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","17,464"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","173,437"
"1990","Czech Republic","Terajoule","Electrical energy","Final Energy Consumption","173,437"
"1990","Czech Republic","Terajoule","Electrical energy","Final Energy Consumption - Industry","96,919"
"1990","Czech Republic","Terajoule","Electrical energy","Final Energy Consumption - Transport","11,401"
"1990","Czech Republic","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Czech Republic","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","65,117"
"1990","Denmark","Terajoule","Electrical energy","Gross inland consumption","25,373"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Energy Sector","7,906"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Oil and gas extraction","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Petroleum Refineries","929"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Coal Mines","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Coke Ovens","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","857"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","102,118"
"1990","Denmark","Terajoule","Electrical energy","Final Energy Consumption","102,132"
"1990","Denmark","Terajoule","Electrical energy","Final Energy Consumption - Industry","30,272"
"1990","Denmark","Terajoule","Electrical energy","Final Energy Consumption - Transport","734"
"1990","Denmark","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Denmark","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","71,125"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross inland consumption","3,348"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Energy Sector","251,892"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Oil and gas extraction","1,800"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Petroleum Refineries","24,646"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Coal Mines","24,365"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Coke Ovens","4,244"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in BKB / PB Plants","32,108"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Gas Works","5,040"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","1,116"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,638,284"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Final Energy Consumption","1,638,284"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Final Energy Consumption - Industry","779,324"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Final Energy Consumption - Transport","49,205"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","809,755"
"1990","Estonia","Terajoule","Electrical energy","Gross inland consumption","-25,207"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Energy Sector","8,017"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Oil and gas extraction","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Petroleum Refineries","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Coal Mines","1,339"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Coke Ovens","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in BKB / PB Plants","187"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","252"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,498"
"1990","Estonia","Terajoule","Electrical energy","Final Energy Consumption","24,498"
"1990","Estonia","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,828"
"1990","Estonia","Terajoule","Electrical energy","Final Energy Consumption - Transport","1,253"
"1990","Estonia","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Estonia","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","13,417"
"1990","Ireland","Terajoule","Electrical energy","Gross inland consumption","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Energy Sector","3,906"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Oil and gas extraction","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Petroleum Refineries","108"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Coal Mines","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Coke Ovens","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in BKB / PB Plants","245"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","7"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","42,725"
"1990","Ireland","Terajoule","Electrical energy","Final Energy Consumption","42,725"
"1990","Ireland","Terajoule","Electrical energy","Final Energy Consumption - Industry","16,146"
"1990","Ireland","Terajoule","Electrical energy","Final Energy Consumption - Transport","58"
"1990","Ireland","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Ireland","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","26,521"
"1990","Greece","Terajoule","Electrical energy","Gross inland consumption","2,560"
"1990","Greece","Terajoule","Electrical energy","Consumption in Energy Sector","14,936"
"1990","Greece","Terajoule","Electrical energy","Consumption in Oil and gas extraction","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Petroleum Refineries","2,592"
"1990","Greece","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Coal Mines","1,710"
"1990","Greece","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Coke Ovens","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","0"
"1990","Greece","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","102,496"
"1990","Greece","Terajoule","Electrical energy","Final Energy Consumption","102,496"
"1990","Greece","Terajoule","Electrical energy","Final Energy Consumption - Industry","43,592"
"1990","Greece","Terajoule","Electrical energy","Final Energy Consumption - Transport","450"
"1990","Greece","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Greece","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","58,453"
"1990","Spain","Terajoule","Electrical energy","Gross inland consumption","-1,512"
"1990","Spain","Terajoule","Electrical energy","Consumption in Energy Sector","39,424"
"1990","Spain","Terajoule","Electrical energy","Consumption in Oil and gas extraction","68"
"1990","Spain","Terajoule","Electrical energy","Consumption in Petroleum Refineries","7,121"
"1990","Spain","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Coal Mines","4,219"
"1990","Spain","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Coke Ovens","155"
"1990","Spain","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Gas Works","540"
"1990","Spain","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","0"
"1990","Spain","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","452,876"
"1990","Spain","Terajoule","Electrical energy","Final Energy Consumption","452,876"
"1990","Spain","Terajoule","Electrical energy","Final Energy Consumption - Industry","227,804"
"1990","Spain","Terajoule","Electrical energy","Final Energy Consumption - Transport","13,208"
"1990","Spain","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","Spain","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","211,864"
"1990","France","Terajoule","Electrical energy","Gross inland consumption","-163,577"
"1990","France","Terajoule","Electrical energy","Consumption in Energy Sector","151,243"
"1990","France","Terajoule","Electrical energy","Consumption in Oil and gas extraction","15,869"
"1990","France","Terajoule","Electrical energy","Consumption in Petroleum Refineries","0"
"1990","France","Terajoule","Electrical energy","Consumption in Nuclear industry","49,230"
"1990","France","Terajoule","Electrical energy","Consumption in Coal Mines","4,507"
"1990","France","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","France","Terajoule","Electrical energy","Consumption in Coke Ovens","0"
"1990","France","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","France","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","France","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","France","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","France","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","France","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","France","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","France","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","6,073"
"1990","France","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,087,366"
"1990","France","Terajoule","Electrical energy","Final Energy Consumption","1,088,028"
"1990","France","Terajoule","Electrical energy","Final Energy Consumption - Industry","412,798"
"1990","France","Terajoule","Electrical energy","Final Energy Consumption - Transport","26,903"
"1990","France","Terajoule","Electrical energy","Consumption in Pipeline transport","0"
"1990","France","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","648,328"
"1990","Croatia","Terajoule","Electrical energy","Gross inland consumption","24,095"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","3,125"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Oil and gas extraction","374"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Petroleum Refineries","1,069"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Coal Mines","68"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Coke Ovens","68"
"1990","Croatia","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Gas Works","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","0"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","47,891"
"1990","Croatia","Terajoule","Electrical energy","Final Energy Consumption","47,891"
"1990","Croatia","Terajoule","Electrical energy","Final Energy Consumption - Industry","21,542"
"1990","Croatia","Terajoule","Electrical energy","Final Energy Consumption - Transport","1,328"
"1990","Croatia","Terajoule","Electrical energy","Consumption in Pipeline transport","184"
"1990","Croatia","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","25,020"
"1990","Italy","Terajoule","Electrical energy","Gross inland consumption","124,758"
"1990","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","61,258"
"1990","Italy","Terajoule","Electrical energy","Consumption in Oil and gas extraction","468"
"1990","Italy","Terajoule","Electrical energy","Consumption in Petroleum Refineries","10,728"
"1990","Italy","Terajoule","Electrical energy","Consumption in Nuclear industry","18"
"1990","Italy","Terajoule","Electrical energy","Consumption in Coal Mines","227"
"1990","Italy","Terajoule","Electrical energy","Consumption in Patent Fuel Plants","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Coke Ovens","623"
"1990","Italy","Terajoule","Electrical energy","Consumption in BKB / PB Plants","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Gas Works","428"
"1990","Italy","Terajoule","Electrical energy","Consumption in Blast Furnaces","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Coal Liquefaction Plants","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Liquefaction (LNG) / regasification plants","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Gasification plants for biogas","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Gas-to-liquids (GTL) plants (energy)","0"
"1990","Italy","Terajoule","Electrical energy","Consumption in Non-specified (Energy)","2,452"
"1990","Italy","Terajoule","Electrical energy","Consumption in Charcoal production plants (Energy)","0"
"1990","Italy","Terajoule","Electrical energy","Energy Available for Final Consumption","772,657"
"1990","Italy","Terajoule","Electrical energy","Final Energy Consumption","772,657"
"1990","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","399,301"
"1990","Italy","Terajoule","Electrical energy","Final Energy Consumption - Transport","24,210"
"1990","Italy","Terajoule","Electrical energy","Consumption in Pipeline transport","1,674"
"1990","Italy","Terajoule","Electrical energy","Final Energy Consumption - Other Sectors","349,146"
"1990","Cyprus","Terajoule","Electrical energy","Gross inland consumption","0"
"1990","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","259"
"1990","Cyprus","Terajoule","Electrical energy","Consumption in Oil and gas extraction","0"
"1990","Cyprus","Terajoule","Electrical energy","Consumption in Petroleum Refineries","47"
"1990","Cyprus","Terajoule","Electrical energy","Consumption in Nuclear industry","0"
