"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2012","Belgium","Terajoule","Renewable energies","Primary production","119,257",""
"2013","Belgium","Terajoule","Renewable energies","Primary production","124,195",""
"2014","Belgium","Terajoule","Renewable energies","Primary production","123,309",""
"2015","Belgium","Terajoule","Renewable energies","Primary production","123,871",""
"1990","Bulgaria","Terajoule","Renewable energies","Primary production","14,060",""
"1991","Bulgaria","Terajoule","Renewable energies","Primary production","14,688",""
"1992","Bulgaria","Terajoule","Renewable energies","Primary production","14,372",""
"1993","Bulgaria","Terajoule","Renewable energies","Primary production","13,630",""
"1994","Bulgaria","Terajoule","Renewable energies","Primary production","12,460",""
"1995","Bulgaria","Terajoule","Renewable energies","Primary production","17,490",""
"1996","Bulgaria","Terajoule","Renewable energies","Primary production","20,979",""
"1997","Bulgaria","Terajoule","Renewable energies","Primary production","20,405",""
"1998","Bulgaria","Terajoule","Renewable energies","Primary production","28,426",""
"1999","Bulgaria","Terajoule","Renewable energies","Primary production","27,857",""
"2000","Bulgaria","Terajoule","Renewable energies","Primary production","32,660",""
"2001","Bulgaria","Terajoule","Renewable energies","Primary production","29,150",""
"2002","Bulgaria","Terajoule","Renewable energies","Primary production","34,839",""
"2003","Bulgaria","Terajoule","Renewable energies","Primary production","39,847",""
"2004","Bulgaria","Terajoule","Renewable energies","Primary production","42,250",""
"2005","Bulgaria","Terajoule","Renewable energies","Primary production","47,049",""
"2006","Bulgaria","Terajoule","Renewable energies","Primary production","49,106",""
"2007","Bulgaria","Terajoule","Renewable energies","Primary production","41,652",""
"2008","Bulgaria","Terajoule","Renewable energies","Primary production","45,687",""
"2009","Bulgaria","Terajoule","Renewable energies","Primary production","48,285",""
"2010","Bulgaria","Terajoule","Renewable energies","Primary production","62,958",""
"2011","Bulgaria","Terajoule","Renewable energies","Primary production","60,223",""
"2012","Bulgaria","Terajoule","Renewable energies","Primary production","68,584",""
"2013","Bulgaria","Terajoule","Renewable energies","Primary production","76,431",""
"2014","Bulgaria","Terajoule","Renewable energies","Primary production","77,134",""
"2015","Bulgaria","Terajoule","Renewable energies","Primary production","85,101",""
"1990","Czech Republic","Terajoule","Renewable energies","Primary production","47,758",""
"1991","Czech Republic","Terajoule","Renewable energies","Primary production","47,909",""
"1992","Czech Republic","Terajoule","Renewable energies","Primary production","70,091",""
"1993","Czech Republic","Terajoule","Renewable energies","Primary production","68,827",""
"1994","Czech Republic","Terajoule","Renewable energies","Primary production","66,323",""
"1995","Czech Republic","Terajoule","Renewable energies","Primary production","59,711",""
"1996","Czech Republic","Terajoule","Renewable energies","Primary production","59,607",""
"1997","Czech Republic","Terajoule","Renewable energies","Primary production","65,026",""
"1998","Czech Republic","Terajoule","Renewable energies","Primary production","65,687",""
"1999","Czech Republic","Terajoule","Renewable energies","Primary production","69,573",""
"2000","Czech Republic","Terajoule","Renewable energies","Primary production","67,498",""
"2001","Czech Republic","Terajoule","Renewable energies","Primary production","73,587",""
"2002","Czech Republic","Terajoule","Renewable energies","Primary production","83,022",""
"2003","Czech Republic","Terajoule","Renewable energies","Primary production","82,068",""
"2004","Czech Republic","Terajoule","Renewable energies","Primary production","90,138",""
"2005","Czech Republic","Terajoule","Renewable energies","Primary production","95,213",""
"2006","Czech Republic","Terajoule","Renewable energies","Primary production","102,194",""
"2007","Czech Republic","Terajoule","Renewable energies","Primary production","106,558",""
"2008","Czech Republic","Terajoule","Renewable energies","Primary production","114,079",""
"2009","Czech Republic","Terajoule","Renewable energies","Primary production","125,998",""
"2010","Czech Republic","Terajoule","Renewable energies","Primary production","136,115",""
"2011","Czech Republic","Terajoule","Renewable energies","Primary production","145,684",""
"2012","Czech Republic","Terajoule","Renewable energies","Primary production","156,053",""
"2013","Czech Republic","Terajoule","Renewable energies","Primary production","172,392",""
"2014","Czech Republic","Terajoule","Renewable energies","Primary production","175,740",""
"2015","Czech Republic","Terajoule","Renewable energies","Primary production","179,164",""
"1990","Denmark","Terajoule","Renewable energies","Primary production","43,193",""
"1991","Denmark","Terajoule","Renewable energies","Primary production","47,131",""
"1992","Denmark","Terajoule","Renewable energies","Primary production","49,921",""
"1993","Denmark","Terajoule","Renewable energies","Primary production","52,167",""
"1994","Denmark","Terajoule","Renewable energies","Primary production","51,865",""
"1995","Denmark","Terajoule","Renewable energies","Primary production","54,123",""
"1996","Denmark","Terajoule","Renewable energies","Primary production","57,056",""
"1997","Denmark","Terajoule","Renewable energies","Primary production","61,274",""
"1998","Denmark","Terajoule","Renewable energies","Primary production","63,961",""
"1999","Denmark","Terajoule","Renewable energies","Primary production","66,660",""
"2000","Denmark","Terajoule","Renewable energies","Primary production","72,772",""
"2001","Denmark","Terajoule","Renewable energies","Primary production","78,007",""
"2002","Denmark","Terajoule","Renewable energies","Primary production","83,253",""
"2003","Denmark","Terajoule","Renewable energies","Primary production","94,294",""
"2004","Denmark","Terajoule","Renewable energies","Primary production","102,469",""
"2005","Denmark","Terajoule","Renewable energies","Primary production","105,248",""
"2006","Denmark","Terajoule","Renewable energies","Primary production","106,358",""
"2007","Denmark","Terajoule","Renewable energies","Primary production","118,607",""
"2008","Denmark","Terajoule","Renewable energies","Primary production","117,679",""
"2009","Denmark","Terajoule","Renewable energies","Primary production","116,994",""
"2010","Denmark","Terajoule","Renewable energies","Primary production","130,341",""
"2011","Denmark","Terajoule","Renewable energies","Primary production","128,292",""
"2012","Denmark","Terajoule","Renewable energies","Primary production","123,564",""
"2013","Denmark","Terajoule","Renewable energies","Primary production","127,622",""
"2014","Denmark","Terajoule","Renewable energies","Primary production","131,178",""
"2015","Denmark","Terajoule","Renewable energies","Primary production","147,728",""
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","222,463",""
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","212,248",""
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","224,647",""
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","229,393",""
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","241,911",""
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","250,238",""
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","258,097",""
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","298,190",""
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","321,748",""
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","333,387",""
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","376,113",""
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","403,456",""
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","451,451",""
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","528,125",""
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","609,929",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","705,497",""
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","839,025",""
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","976,707",""
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","966,587",""
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,016,551",""
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,160,247",""
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,233,254",""
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,343,386",""
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,410,095",""
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,507,998",""
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","1,628,081",""
"1990","Estonia","Terajoule","Renewable energies","Primary production","7,865",""
"1991","Estonia","Terajoule","Renewable energies","Primary production","7,831",""
"1992","Estonia","Terajoule","Renewable energies","Primary production","9,062",""
"1993","Estonia","Terajoule","Renewable energies","Primary production","8,603",""
"1994","Estonia","Terajoule","Renewable energies","Primary production","13,264",""
"1995","Estonia","Terajoule","Renewable energies","Primary production","14,792",""
"1996","Estonia","Terajoule","Renewable energies","Primary production","25,754",""
"1997","Estonia","Terajoule","Renewable energies","Primary production","26,634",""
"1998","Estonia","Terajoule","Renewable energies","Primary production","21,425",""
"1999","Estonia","Terajoule","Renewable energies","Primary production","22,003",""
"2000","Estonia","Terajoule","Renewable energies","Primary production","21,437",""
"2001","Estonia","Terajoule","Renewable energies","Primary production","23,111",""
"2002","Estonia","Terajoule","Renewable energies","Primary production","23,776",""
"2003","Estonia","Terajoule","Renewable energies","Primary production","27,925",""
"2004","Estonia","Terajoule","Renewable energies","Primary production","28,492",""
"2005","Estonia","Terajoule","Renewable energies","Primary production","28,982",""
"2006","Estonia","Terajoule","Renewable energies","Primary production","27,009",""
"2007","Estonia","Terajoule","Renewable energies","Primary production","31,179",""
"2008","Estonia","Terajoule","Renewable energies","Primary production","31,626",""
"2009","Estonia","Terajoule","Renewable energies","Primary production","36,199",""
"2010","Estonia","Terajoule","Renewable energies","Primary production","41,345",""
"2011","Estonia","Terajoule","Renewable energies","Primary production","40,883",""
"2012","Estonia","Terajoule","Renewable energies","Primary production","44,227",""
"2013","Estonia","Terajoule","Renewable energies","Primary production","46,986",""
"2014","Estonia","Terajoule","Renewable energies","Primary production","49,655",""
"2015","Estonia","Terajoule","Renewable energies","Primary production","53,853",""
"1990","Ireland","Terajoule","Renewable energies","Primary production","7,022",""
"1991","Ireland","Terajoule","Renewable energies","Primary production","7,024",""
"1992","Ireland","Terajoule","Renewable energies","Primary production","6,801",""
"1993","Ireland","Terajoule","Renewable energies","Primary production","6,722",""
"1994","Ireland","Terajoule","Renewable energies","Primary production","7,290",""
"1995","Ireland","Terajoule","Renewable energies","Primary production","6,472",""
"1996","Ireland","Terajoule","Renewable energies","Primary production","7,056",""
"1997","Ireland","Terajoule","Renewable energies","Primary production","7,566",""
"1998","Ireland","Terajoule","Renewable energies","Primary production","9,686",""
"1999","Ireland","Terajoule","Renewable energies","Primary production","9,280",""
"2000","Ireland","Terajoule","Renewable energies","Primary production","9,837",""
"2001","Ireland","Terajoule","Renewable energies","Primary production","9,790",""
"2002","Ireland","Terajoule","Renewable energies","Primary production","10,924",""
"2003","Ireland","Terajoule","Renewable energies","Primary production","9,840",""
"2004","Ireland","Terajoule","Renewable energies","Primary production","11,801",""
"2005","Ireland","Terajoule","Renewable energies","Primary production","15,330",""
"2006","Ireland","Terajoule","Renewable energies","Primary production","17,647",""
"2007","Ireland","Terajoule","Renewable energies","Primary production","19,495",""
"2008","Ireland","Terajoule","Renewable energies","Primary production","22,796",""
"2009","Ireland","Terajoule","Renewable energies","Primary production","26,465",""
"2010","Ireland","Terajoule","Renewable energies","Primary production","25,941",""
"2011","Ireland","Terajoule","Renewable energies","Primary production","30,193",""
"2012","Ireland","Terajoule","Renewable energies","Primary production","30,429",""
"2013","Ireland","Terajoule","Renewable energies","Primary production","31,673",""
"2014","Ireland","Terajoule","Renewable energies","Primary production","35,740",""
"2015","Ireland","Terajoule","Renewable energies","Primary production","41,059",""
"1990","Greece","Terajoule","Renewable energies","Primary production","46,250",""
"1991","Greece","Terajoule","Renewable energies","Primary production","51,484",""
"1992","Greece","Terajoule","Renewable energies","Primary production","48,633",""
"1993","Greece","Terajoule","Renewable energies","Primary production","49,316",""
"1994","Greece","Terajoule","Renewable energies","Primary production","50,390",""
"1995","Greece","Terajoule","Renewable energies","Primary production","53,970",""
"1996","Greece","Terajoule","Renewable energies","Primary production","57,528",""
"1997","Greece","Terajoule","Renewable energies","Primary production","56,093",""
"1998","Greece","Terajoule","Renewable energies","Primary production","55,638",""
"1999","Greece","Terajoule","Renewable energies","Primary production","59,427",""
"2000","Greece","Terajoule","Renewable energies","Primary production","58,722",""
"2001","Greece","Terajoule","Renewable energies","Primary production","55,201",""
"2002","Greece","Terajoule","Renewable energies","Primary production","58,319",""
"2003","Greece","Terajoule","Renewable energies","Primary production","64,401",""
"2004","Greece","Terajoule","Renewable energies","Primary production","65,769",""
"2005","Greece","Terajoule","Renewable energies","Primary production","68,804",""
"2006","Greece","Terajoule","Renewable energies","Primary production","74,453",""
"2007","Greece","Terajoule","Renewable energies","Primary production","70,277",""
"2008","Greece","Terajoule","Renewable energies","Primary production","69,234",""
"2009","Greece","Terajoule","Renewable energies","Primary production","75,734",""
"2010","Greece","Terajoule","Renewable energies","Primary production","82,666",""
"2011","Greece","Terajoule","Renewable energies","Primary production","83,386",""
"2012","Greece","Terajoule","Renewable energies","Primary production","94,868",""
"2013","Greece","Terajoule","Renewable energies","Primary production","104,115",""
"2014","Greece","Terajoule","Renewable energies","Primary production","97,525",""
"2015","Greece","Terajoule","Renewable energies","Primary production","110,559",""
"1990","Spain","Terajoule","Renewable energies","Primary production","259,664",""
"1991","Spain","Terajoule","Renewable energies","Primary production","255,940",""
"1992","Spain","Terajoule","Renewable energies","Primary production","213,016",""
"1993","Spain","Terajoule","Renewable energies","Primary production","233,284",""
"1994","Spain","Terajoule","Renewable energies","Primary production","249,482",""
"1995","Spain","Terajoule","Renewable energies","Primary production","230,579",""
"1996","Spain","Terajoule","Renewable energies","Primary production","292,437",""
"1997","Spain","Terajoule","Renewable energies","Primary production","278,159",""
"1998","Spain","Terajoule","Renewable energies","Primary production","283,945",""
"1999","Spain","Terajoule","Renewable energies","Primary production","252,381",""
"2000","Spain","Terajoule","Renewable energies","Primary production","285,333",""
"2001","Spain","Terajoule","Renewable energies","Primary production","341,499",""
"2002","Spain","Terajoule","Renewable energies","Primary production","288,641",""
"2003","Spain","Terajoule","Renewable energies","Primary production","385,004",""
"2004","Spain","Terajoule","Renewable energies","Primary production","369,090",""
"2005","Spain","Terajoule","Renewable energies","Primary production","351,597",""
"2006","Spain","Terajoule","Renewable energies","Primary production","383,672",""
"2007","Spain","Terajoule","Renewable energies","Primary production","418,809",""
"2008","Spain","Terajoule","Renewable energies","Primary production","431,894",""
"2009","Spain","Terajoule","Renewable energies","Primary production","518,462",""
"2010","Spain","Terajoule","Renewable energies","Primary production","612,722",""
"2011","Spain","Terajoule","Renewable energies","Primary production","584,253",""
"2012","Spain","Terajoule","Renewable energies","Primary production","613,153",""
"2013","Spain","Terajoule","Renewable energies","Primary production","735,291",""
"2014","Spain","Terajoule","Renewable energies","Primary production","753,742",""
"2015","Spain","Terajoule","Renewable energies","Primary production","706,458",""
"1990","France","Terajoule","Renewable energies","Primary production","637,409",""
"1991","France","Terajoule","Renewable energies","Primary production","717,821",""
"1992","France","Terajoule","Renewable energies","Primary production","745,745",""
"1993","France","Terajoule","Renewable energies","Primary production","713,719",""
"1994","France","Terajoule","Renewable energies","Primary production","721,133",""
"1995","France","Terajoule","Renewable energies","Primary production","713,392",""
"1996","France","Terajoule","Renewable energies","Primary production","721,245",""
"1997","France","Terajoule","Renewable energies","Primary production","675,826",""
"1998","France","Terajoule","Renewable energies","Primary production","670,338",""
"1999","France","Terajoule","Renewable energies","Primary production","691,771",""
"2000","France","Terajoule","Renewable energies","Primary production","658,795",""
"2001","France","Terajoule","Renewable energies","Primary production","694,209",""
"2002","France","Terajoule","Renewable energies","Primary production","628,744",""
"2003","France","Terajoule","Renewable energies","Primary production","649,805",""
"2004","France","Terajoule","Renewable energies","Primary production","660,196",""
"2005","France","Terajoule","Renewable energies","Primary production","658,510",""
"2006","France","Terajoule","Renewable energies","Primary production","639,719",""
"2007","France","Terajoule","Renewable energies","Primary production","680,225",""
"2008","France","Terajoule","Renewable energies","Primary production","769,723",""
"2009","France","Terajoule","Renewable energies","Primary production","779,176",""
"2010","France","Terajoule","Renewable energies","Primary production","864,439",""
"2011","France","Terajoule","Renewable energies","Primary production","733,967",""
"2012","France","Terajoule","Renewable energies","Primary production","850,998",""
"2013","France","Terajoule","Renewable energies","Primary production","943,923",""
"2014","France","Terajoule","Renewable energies","Primary production","879,750",""
"2015","France","Terajoule","Renewable energies","Primary production","896,685",""
"1990","Croatia","Terajoule","Renewable energies","Primary production","50,994",""
"1991","Croatia","Terajoule","Renewable energies","Primary production","71,321",""
"1992","Croatia","Terajoule","Renewable energies","Primary production","59,447",""
"1993","Croatia","Terajoule","Renewable energies","Primary production","62,696",""
"1994","Croatia","Terajoule","Renewable energies","Primary production","61,377",""
"1995","Croatia","Terajoule","Renewable energies","Primary production","64,650",""
"1996","Croatia","Terajoule","Renewable energies","Primary production","80,105",""
"1997","Croatia","Terajoule","Renewable energies","Primary production","69,539",""
"1998","Croatia","Terajoule","Renewable energies","Primary production","70,314",""
"1999","Croatia","Terajoule","Renewable energies","Primary production","73,396",""
"2000","Croatia","Terajoule","Renewable energies","Primary production","65,196",""
"2001","Croatia","Terajoule","Renewable energies","Primary production","71,676",""
"2002","Croatia","Terajoule","Renewable energies","Primary production","64,989",""
"2003","Croatia","Terajoule","Renewable energies","Primary production","70,418",""
"2004","Croatia","Terajoule","Renewable energies","Primary production","77,332",""
"2005","Croatia","Terajoule","Renewable energies","Primary production","77,684",""
"2006","Croatia","Terajoule","Renewable energies","Primary production","74,428",""
"2007","Croatia","Terajoule","Renewable energies","Primary production","66,183",""
"2008","Croatia","Terajoule","Renewable energies","Primary production","71,490",""
"2009","Croatia","Terajoule","Renewable energies","Primary production","80,048",""
"2010","Croatia","Terajoule","Renewable energies","Primary production","90,722",""
"2011","Croatia","Terajoule","Renewable energies","Primary production","78,972",""
"2012","Croatia","Terajoule","Renewable energies","Primary production","81,389",""
"2013","Croatia","Terajoule","Renewable energies","Primary production","96,827",""
"2014","Croatia","Terajoule","Renewable energies","Primary production","95,972",""
"2015","Croatia","Terajoule","Renewable energies","Primary production","93,265",""
"1990","Italy","Terajoule","Renewable energies","Primary production","267,144",""
"1991","Italy","Terajoule","Renewable energies","Primary production","308,746",""
"1992","Italy","Terajoule","Renewable energies","Primary production","325,735",""
"1993","Italy","Terajoule","Renewable energies","Primary production","328,017",""
"1994","Italy","Terajoule","Renewable energies","Primary production","337,223",""
"1995","Italy","Terajoule","Renewable energies","Primary production","313,496",""
"1996","Italy","Terajoule","Renewable energies","Primary production","339,990",""
"1997","Italy","Terajoule","Renewable energies","Primary production","348,964",""
"1998","Italy","Terajoule","Renewable energies","Primary production","363,464",""
"1999","Italy","Terajoule","Renewable energies","Primary production","393,581",""
"2000","Italy","Terajoule","Renewable energies","Primary production","401,813",""
"2001","Italy","Terajoule","Renewable energies","Primary production","409,244",""
"2002","Italy","Terajoule","Renewable energies","Primary production","426,164",""
"2003","Italy","Terajoule","Renewable energies","Primary production","507,862",""
"2004","Italy","Terajoule","Renewable energies","Primary production","510,497",""
"2005","Italy","Terajoule","Renewable energies","Primary production","558,037",""
"2006","Italy","Terajoule","Renewable energies","Primary production","594,561",""
"2007","Italy","Terajoule","Renewable energies","Primary production","667,922",""
"2008","Italy","Terajoule","Renewable energies","Primary production","786,589",""
"2009","Italy","Terajoule","Renewable energies","Primary production","807,827",""
"2010","Italy","Terajoule","Renewable energies","Primary production","812,019",""
"2011","Italy","Terajoule","Renewable energies","Primary production","762,985",""
"2012","Italy","Terajoule","Renewable energies","Primary production","883,600",""
"2013","Italy","Terajoule","Renewable energies","Primary production","983,888",""
"2014","Italy","Terajoule","Renewable energies","Primary production","989,931",""
"2015","Italy","Terajoule","Renewable energies","Primary production","986,574",""
"1990","Cyprus","Terajoule","Renewable energies","Primary production","257",""
"1991","Cyprus","Terajoule","Renewable energies","Primary production","232",""
"1992","Cyprus","Terajoule","Renewable energies","Primary production","230",""
"1993","Cyprus","Terajoule","Renewable energies","Primary production","229",""
"1994","Cyprus","Terajoule","Renewable energies","Primary production","490",""
"1995","Cyprus","Terajoule","Renewable energies","Primary production","1,777",""
"1996","Cyprus","Terajoule","Renewable energies","Primary production","1,807",""
"1997","Cyprus","Terajoule","Renewable energies","Primary production","1,743",""
"1998","Cyprus","Terajoule","Renewable energies","Primary production","1,799",""
"1999","Cyprus","Terajoule","Renewable energies","Primary production","1,828",""
"2000","Cyprus","Terajoule","Renewable energies","Primary production","1,853",""
"2001","Cyprus","Terajoule","Renewable energies","Primary production","1,844",""
"2002","Cyprus","Terajoule","Renewable energies","Primary production","1,873",""
"2003","Cyprus","Terajoule","Renewable energies","Primary production","1,999",""
"2004","Cyprus","Terajoule","Renewable energies","Primary production","2,028",""
"2005","Cyprus","Terajoule","Renewable energies","Primary production","1,997",""
"2006","Cyprus","Terajoule","Renewable energies","Primary production","2,085",""
"2007","Cyprus","Terajoule","Renewable energies","Primary production","2,787",""
"2008","Cyprus","Terajoule","Renewable energies","Primary production","3,148",""
"2009","Cyprus","Terajoule","Renewable energies","Primary production","3,230",""
"2010","Cyprus","Terajoule","Renewable energies","Primary production","3,417",""
"2011","Cyprus","Terajoule","Renewable energies","Primary production","4,021",""
"2012","Cyprus","Terajoule","Renewable energies","Primary production","4,461",""
"2013","Cyprus","Terajoule","Renewable energies","Primary production","4,558",""
"2014","Cyprus","Terajoule","Renewable energies","Primary production","4,647",""
"2015","Cyprus","Terajoule","Renewable energies","Primary production","4,940",""
"1990","Latvia","Terajoule","Renewable energies","Primary production","44,457",""
"1991","Latvia","Terajoule","Renewable energies","Primary production","44,043",""
"1992","Latvia","Terajoule","Renewable energies","Primary production","41,140",""
"1993","Latvia","Terajoule","Renewable energies","Primary production","46,065",""
"1994","Latvia","Terajoule","Renewable energies","Primary production","51,004",""
"1995","Latvia","Terajoule","Renewable energies","Primary production","56,688",""
"1996","Latvia","Terajoule","Renewable energies","Primary production","56,209",""
"1997","Latvia","Terajoule","Renewable energies","Primary production","64,058",""
"1998","Latvia","Terajoule","Renewable energies","Primary production","73,520",""
"1999","Latvia","Terajoule","Renewable energies","Primary production","65,766",""
"2000","Latvia","Terajoule","Renewable energies","Primary production","58,314",""
"2001","Latvia","Terajoule","Renewable energies","Primary production","63,071",""
"2002","Latvia","Terajoule","Renewable energies","Primary production","65,953",""
"2003","Latvia","Terajoule","Renewable energies","Primary production","72,360",""
"2004","Latvia","Terajoule","Renewable energies","Primary production","76,904",""
"2005","Latvia","Terajoule","Renewable energies","Primary production","77,613",""
"2006","Latvia","Terajoule","Renewable energies","Primary production","77,030",""
"2007","Latvia","Terajoule","Renewable energies","Primary production","75,116",""
"2008","Latvia","Terajoule","Renewable energies","Primary production","74,594",""
"2009","Latvia","Terajoule","Renewable energies","Primary production","87,473",""
"2010","Latvia","Terajoule","Renewable energies","Primary production","82,243",""
"2011","Latvia","Terajoule","Renewable energies","Primary production","86,721",""
"2012","Latvia","Terajoule","Renewable energies","Primary production","97,609",""
"2013","Latvia","Terajoule","Renewable energies","Primary production","89,473",""
"2014","Latvia","Terajoule","Renewable energies","Primary production","99,276",""
"2015","Latvia","Terajoule","Renewable energies","Primary production","97,559",""
"1990","Lithuania","Terajoule","Renewable energies","Primary production","13,420",""
"1991","Lithuania","Terajoule","Renewable energies","Primary production","13,147",""
"1992","Lithuania","Terajoule","Renewable energies","Primary production","13,050",""
"1993","Lithuania","Terajoule","Renewable energies","Primary production","19,373",""
"1994","Lithuania","Terajoule","Renewable energies","Primary production","19,962",""
"1995","Lithuania","Terajoule","Renewable energies","Primary production","20,975",""
"1996","Lithuania","Terajoule","Renewable energies","Primary production","22,397",""
"1997","Lithuania","Terajoule","Renewable energies","Primary production","22,680",""
"1998","Lithuania","Terajoule","Renewable energies","Primary production","25,605",""
"1999","Lithuania","Terajoule","Renewable energies","Primary production","27,475",""
"2000","Lithuania","Terajoule","Renewable energies","Primary production","28,548",""
"2001","Lithuania","Terajoule","Renewable energies","Primary production","29,562",""
"2002","Lithuania","Terajoule","Renewable energies","Primary production","32,362",""
"2003","Lithuania","Terajoule","Renewable energies","Primary production","33,224",""
"2004","Lithuania","Terajoule","Renewable energies","Primary production","35,551",""
