"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"1990","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,819",""
"1991","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,994",""
"1992","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,935",""
"1993","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,866",""
"1994","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,592",""
"1995","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,411",""
"1996","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,101",""
"1997","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,064",""
"1998","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,936",""
"1999","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,395",""
"2000","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,692",""
"2001","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,993",""
"2002","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,911",""
"2003","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","14,697",""
"2004","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","15,714",""
"2005","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,700",""
"2006","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,283",""
"2007","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,415",""
"2008","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","21,488",""
"2009","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","22,837",""
"2010","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","24,618",""
"2011","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","25,622",""
"2012","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","25,362",""
"2013","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","27,715",""
"2014","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","28,399",""
"2015","Belgium","Terajoule","Renewable energies","Final Energy Consumption - Industry","28,023",""
"1990","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1991","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","400",""
"1992","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","435",""
"1993","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","220",""
"1994","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","258",""
"1995","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","268",""
"1996","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","196",""
"1997","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,998",""
"1998","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,887",""
"1999","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,615",""
"2000","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,418",""
"2001","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,413",""
"2002","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,519",""
"2003","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,289",""
"2004","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,445",""
"2005","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,013",""
"2006","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,311",""
"2007","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,141",""
"2008","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,888",""
"2009","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,089",""
"2010","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,962",""
"2011","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,801",""
"2012","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,781",""
"2013","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,079",""
"2014","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,966",""
"2015","Bulgaria","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,885",""
"1990","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1991","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1992","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","21,300",""
"1993","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,310",""
"1994","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,108",""
"1995","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,503",""
"1996","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,452",""
"1997","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","13,000",""
"1998","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","13,000",""
"1999","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,253",""
"2000","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,365",""
"2001","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,388",""
"2002","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,587",""
"2003","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,878",""
"2004","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,781",""
"2005","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,066",""
"2006","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,624",""
"2007","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,942",""
"2008","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,493",""
"2009","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,483",""
"2010","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","17,054",""
"2011","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,341",""
"2012","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","17,291",""
"2013","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,627",""
"2014","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,953",""
"2015","Czech Republic","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,047",""
"1990","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,755",""
"1991","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,633",""
"1992","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,707",""
"1993","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,787",""
"1994","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,478",""
"1995","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,336",""
"1996","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,174",""
"1997","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,258",""
"1998","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,329",""
"1999","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,268",""
"2000","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,549",""
"2001","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,969",""
"2002","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,652",""
"2003","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,200",""
"2004","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,282",""
"2005","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,476",""
"2006","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,834",""
"2007","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,670",""
"2008","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,611",""
"2009","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,444",""
"2010","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,662",""
"2011","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,924",""
"2012","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,998",""
"2013","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,246",""
"2014","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,933",""
"2015","Denmark","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,908",""
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","33,208",""
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","26,921",""
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,120",""
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,904",""
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,946",""
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,506",""
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,053",""
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","13,637",""
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,894",""
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,933",""
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,981",""
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","26,620",""
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","31,758",""
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","48,314",""
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","66,012",""
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","74,862",""
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","65,341",""
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","84,706",""
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,003",""
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","67,355",""
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","90,486",""
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","96,797",""
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","80,771",""
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","91,766",""
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","113,754",""
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Final Energy Consumption - Industry","109,650",""
"1990","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","264",""
"1991","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","264",""
"1992","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","264",""
"1993","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","264",""
"1994","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","722",""
"1995","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,161",""
"1996","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,037",""
"1997","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,996",""
"1998","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,647",""
"1999","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,459",""
"2000","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,318",""
"2001","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,768",""
"2002","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,769",""
"2003","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,003",""
"2004","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,015",""
"2005","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,464",""
"2006","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,536",""
"2007","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,650",""
"2008","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,955",""
"2009","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,599",""
"2010","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,370",""
"2011","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,582",""
"2012","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,200",""
"2013","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,529",""
"2014","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,735",""
"2015","Estonia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,350",""
"1990","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,640",""
"1991","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,664",""
"1992","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,485",""
"1993","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,520",""
"1994","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,586",""
"1995","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,601",""
"1996","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,985",""
"1997","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,011",""
"1998","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,847",""
"1999","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,845",""
"2000","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,200",""
"2001","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,744",""
"2002","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,744",""
"2003","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,525",""
"2004","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,394",""
"2005","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,841",""
"2006","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,865",""
"2007","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,389",""
"2008","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,829",""
"2009","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,863",""
"2010","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,384",""
"2011","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,967",""
"2012","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,672",""
"2013","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,900",""
"2014","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,169",""
"2015","Ireland","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,292",""
"1990","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,010",""
"1991","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,165",""
"1992","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,199",""
"1993","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,234",""
"1994","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,002",""
"1995","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,167",""
"1996","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,162",""
"1997","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,351",""
"1998","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,070",""
"1999","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,263",""
"2000","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,754",""
"2001","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,470",""
"2002","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,996",""
"2003","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,464",""
"2004","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,673",""
"2005","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,217",""
"2006","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,179",""
"2007","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,858",""
"2008","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,036",""
"2009","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,142",""
"2010","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,275",""
"2011","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,981",""
"2012","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,579",""
"2013","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,390",""
"2014","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,843",""
"2015","Greece","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,221",""
"1990","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","76,878",""
"1991","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","66,333",""
"1992","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,093",""
"1993","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,381",""
"1994","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,648",""
"1995","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","51,796",""
"1996","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,588",""
"1997","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","53,221",""
"1998","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","58,984",""
"1999","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","59,590",""
"2000","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","54,532",""
"2001","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","55,035",""
"2002","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,345",""
"2003","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,403",""
"2004","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,855",""
"2005","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,986",""
"2006","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","66,542",""
"2007","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","67,829",""
"2008","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","61,710",""
"2009","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","50,491",""
"2010","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","47,976",""
"2011","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,596",""
"2012","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","53,147",""
"2013","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","49,376",""
"2014","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","47,710",""
"2015","Spain","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,359",""
"1990","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","62,643",""
"1991","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","63,163",""
"1992","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","63,250",""
"1993","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","59,166",""
"1994","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","63,173",""
"1995","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","64,099",""
"1996","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","62,653",""
"1997","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","67,160",""
"1998","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","67,299",""
"1999","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","64,620",""
"2000","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","65,438",""
"2001","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","64,328",""
"2002","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","65,109",""
"2003","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","66,697",""
"2004","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","67,968",""
"2005","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","66,261",""
"2006","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","49,768",""
"2007","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","53,300",""
"2008","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","51,332",""
"2009","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,886",""
"2010","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","61,231",""
"2011","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","48,692",""
"2012","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","48,439",""
"2013","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","58,684",""
"2014","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","54,495",""
"2015","France","Terajoule","Renewable energies","Final Energy Consumption - Industry","57,101",""
"1990","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1991","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1992","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1993","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1994","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1995","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1996","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,360",""
"1997","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,140",""
"1998","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,900",""
"1999","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,200",""
"2000","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,217",""
"2001","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,979",""
"2002","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,024",""
"2003","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,503",""
"2004","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,684",""
"2005","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,221",""
"2006","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,639",""
"2007","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,580",""
"2008","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,287",""
"2009","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,168",""
"2010","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,130",""
"2011","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,851",""
"2012","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,144",""
"2013","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,887",""
"2014","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,631",""
"2015","Croatia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,272",""
"1990","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,390",""
"1991","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,203",""
"1992","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,133",""
"1993","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,589",""
"1994","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,690",""
"1995","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,870",""
"1996","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,706",""
"1997","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,363",""
"1998","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,884",""
