"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2005","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","39,423"
"2006","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","40,211"
"2007","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","40,134"
"2008","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","39,019"
"2009","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","32,676"
"2010","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","38,137"
"2011","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","37,261"
"2012","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","37,490"
"2013","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","37,787"
"2014","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","37,786"
"2015","Belgium","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","37,936"
"1990","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,552"
"1991","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","13,998"
"1992","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,952"
"1993","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,914"
"1994","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,461"
"1995","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,167"
"1996","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,258"
"1997","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,812"
"1998","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,688"
"1999","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,465"
"2000","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,584"
"2001","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,035"
"2002","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,479"
"2003","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,197"
"2004","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,713"
"2005","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,838"
"2006","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,034"
"2007","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,179"
"2008","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,441"
"2009","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,393"
"2010","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,818"
"2011","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,422"
"2012","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,267"
"2013","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,511"
"2014","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,706"
"2015","Bulgaria","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,946"
"1990","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","26,922"
"1991","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","23,074"
"1992","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","19,675"
"1993","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","17,156"
"1994","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","17,474"
"1995","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,406"
"1996","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,177"
"1997","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,547"
"1998","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,837"
"1999","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,799"
"2000","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","18,944"
"2001","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","19,939"
"2002","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","20,558"
"2003","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","20,550"
"2004","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","22,358"
"2005","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","23,145"
"2006","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","23,613"
"2007","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","24,173"
"2008","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","24,346"
"2009","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","21,821"
"2010","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","21,793"
"2011","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","22,494"
"2012","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","22,377"
"2013","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","21,656"
"2014","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","22,334"
"2015","Czech Republic","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","22,642"
"1990","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,409"
"1991","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,609"
"1992","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,744"
"1993","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,794"
"1994","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,087"
"1995","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,381"
"1996","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,532"
"1997","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,834"
"1998","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,853"
"1999","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,844"
"2000","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,993"
"2001","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,998"
"2002","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,859"
"2003","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,657"
"2004","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,975"
"2005","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,261"
"2006","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","10,138"
"2007","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,894"
"2008","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,564"
"2009","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,398"
"2010","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,514"
"2011","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,648"
"2012","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,543"
"2013","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,359"
"2014","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,218"
"2015","Denmark","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,397"
"1990","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","216,479"
"1991","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","214,513"
"1992","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","211,912"
"1993","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","202,200"
"1994","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","201,403"
"1995","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","204,724"
"1996","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","201,129"
"1997","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","206,297"
"1998","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","208,293"
"1999","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","212,367"
"2000","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","211,590"
"2001","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","219,227"
"2002","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","220,580"
"2003","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","220,502"
"2004","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","227,104"
"2005","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","230,561"
"2006","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","231,803"
"2007","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","239,307"
"2008","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","234,966"
"2009","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","202,021"
"2010","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","224,530"
"2011","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","229,805"
"2012","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","226,239"
"2013","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","224,269"
"2014","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","228,773"
"2015","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","224,880"
"1990","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,730"
"1991","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,881"
"1992","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,029"
"1993","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,325"
"1994","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,714"
"1995","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,751"
"1996","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,907"
"1997","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,214"
"1998","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,922"
"1999","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,830"
"2000","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,833"
"2001","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,816"
"2002","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,884"
"2003","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,031"
"2004","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,144"
"2005","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,168"
"2006","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,339"
"2007","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,392"
"2008","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,335"
"2009","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","1,941"
"2010","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,095"
"2011","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,046"
"2012","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,187"
"2013","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,156"
"2014","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,117"
"2015","Estonia","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","2,059"
"1990","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","4,485"
"1991","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","4,626"
"1992","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","4,879"
"1993","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","5,054"
"1994","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","5,373"
"1995","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","5,766"
"1996","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","6,183"
"1997","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","6,613"
"1998","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,088"
"1999","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,271"
"2000","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,728"
"2001","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,760"
"2002","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,814"
"2003","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,277"
"2004","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","6,887"
"2005","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,673"
"2006","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,993"
"2007","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,478"
"2008","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","7,977"
"2009","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","8,598"
"2010","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,104"
"2011","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,484"
"2012","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,161"
"2013","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,287"
"2014","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,396"
"2015","Ireland","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","9,844"
"1990","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,109"
"1991","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,896"
"1992","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,746"
"1993","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,353"
"1994","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,652"
"1995","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,066"
"1996","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,127"
"1997","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,447"
"1998","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,908"
"1999","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,900"
"2000","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","13,547"
"2001","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","13,762"
"2002","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,130"
"2003","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,156"
"2004","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","13,987"
"2005","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,419"
"2006","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,156"
"2007","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","15,328"
"2008","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","15,485"
"2009","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,067"
"2010","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,142"
"2011","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","14,640"
"2012","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,573"
"2013","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","11,366"
"2014","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,869"
"2015","Greece","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","12,668"
"1990","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","63,279"
"1991","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","64,707"
"1992","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","64,876"
"1993","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","63,253"
"1994","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","63,201"
"1995","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","60,609"
"1996","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","63,764"
"1997","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","68,820"
"1998","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","71,423"
"1999","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","76,452"
"2000","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","85,640"
"2001","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","90,267"
"2002","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","91,865"
"2003","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","96,255"
"2004","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","101,525"
"2005","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","105,036"
"2006","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","93,724"
"2007","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","97,292"
"2008","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","94,190"
"2009","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","76,796"
"2010","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","73,490"
"2011","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","73,451"
"2012","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","72,466"
"2013","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","70,828"
"2014","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","71,657"
"2015","Spain","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","76,045"
"1990","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","114,666"
"1991","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","116,946"
"1992","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","121,052"
"1993","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","120,648"
"1994","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","120,918"
"1995","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","123,607"
"1996","France","Gigawatt-hour","Electrical energy","Final Energy Consumption - Industry","124,540"
