"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1993","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,209"
"1994","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,497"
"1995","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,689"
"1996","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","29,890"
"1997","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,916"
"1998","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,141"
"1999","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","23,793"
"2000","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,251"
"2001","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,593"
"2002","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,081"
"2003","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,136"
"2004","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,951"
"2005","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,719"
"2006","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,945"
"2007","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","27,514"
"2008","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,694"
"2009","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,911"
"2010","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","27,187"
"2011","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,446"
"2012","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","27,881"
"2013","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","27,533"
"2014","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","27,732"
"2015","Bulgaria","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,348"
"1990","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,177"
"1991","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","44,466"
"1992","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","43,385"
"1993","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","43,023"
"1994","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","44,968"
"1995","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,082"
"1996","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","50,284"
"1997","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","49,635"
"1998","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,875"
"1999","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,122"
"2000","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","49,381"
"2001","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","50,881"
"2002","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","50,823"
"2003","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","52,407"
"2004","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","53,832"
"2005","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","55,291"
"2006","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","57,016"
"2007","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","57,234"
"2008","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","58,033"
"2009","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","54,906"
"2010","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","56,177"
"2011","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","55,468"
"2012","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","55,960"
"2013","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","55,709"
"2014","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","55,772"
"2015","Czech Republic","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","56,812"
"1990","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,366"
"1991","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","29,246"
"1992","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","29,749"
"1993","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","30,162"
"1994","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,140"
"1995","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","30,976"
"1996","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,687"
"1997","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,879"
"1998","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,047"
"1999","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,187"
"2000","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,457"
"2001","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,570"
"2002","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,520"
"2003","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,375"
"2004","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,970"
"2005","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,469"
"2006","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,801"
"2007","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,479"
"2008","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","33,120"
"2009","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,446"
"2010","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,112"
"2011","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,671"
"2012","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,181"
"2013","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,106"
"2014","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","30,531"
"2015","Denmark","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","30,700"
"1990","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","455,079"
"1991","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","455,323"
"1992","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","450,926"
"1993","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","446,066"
"1994","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","443,573"
"1995","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","451,209"
"1996","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","458,358"
"1997","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","461,727"
"1998","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","466,127"
"1999","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","473,481"
"2000","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","483,453"
"2001","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","495,267"
"2002","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","508,508"
"2003","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","514,614"
"2004","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","521,268"
"2005","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","522,264"
"2006","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","527,970"
"2007","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","529,356"
"2008","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","527,574"
"2009","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","497,259"
"2010","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","532,424"
"2011","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","525,546"
"2012","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","525,833"
"2013","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","523,201"
"2014","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","512,835"
"2015","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","514,731"
"1990","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,805"
"1991","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,715"
"1992","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,744"
"1993","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,540"
"1994","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,786"
"1995","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,556"
"1996","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,879"
"1997","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,158"
"1998","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,155"
"1999","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","4,828"
"2000","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,015"
"2001","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,168"
"2002","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,335"
"2003","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,596"
"2004","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","5,913"
"2005","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,040"
"2006","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,490"
"2007","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,795"
"2008","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","7,004"
"2009","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,650"
"2010","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,908"
"2011","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,627"
"2012","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,978"
"2013","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,820"
"2014","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,906"
"2015","Estonia","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","6,852"
"1990","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","11,868"
"1991","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","12,464"
"1992","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","13,206"
"1993","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","13,549"
"1994","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","14,150"
"1995","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","14,841"
"1996","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","15,847"
"1997","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","16,690"
"1998","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","17,668"
"1999","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","18,802"
"2000","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","20,201"
"2001","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","20,929"
"2002","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","21,758"
"2003","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","22,453"
"2004","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","23,209"
"2005","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,093"
"2006","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,067"
"2007","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,363"
"2008","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","26,476"
"2009","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,048"
"2010","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,311"
"2011","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,612"
"2012","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,319"
"2013","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,553"
"2014","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","24,754"
"2015","Ireland","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","25,549"
"1990","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","28,471"
"1991","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","29,332"
"1992","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","30,701"
"1993","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","31,179"
"1994","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","32,703"
"1995","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","34,087"
"1996","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","35,564"
"1997","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","37,213"
"1998","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","39,312"
"1999","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","40,617"
"2000","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","43,151"
"2001","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","44,542"
"2002","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","46,599"
"2003","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,625"
"2004","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","49,738"
"2005","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","50,904"
"2006","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","52,444"
"2007","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","55,188"
"2008","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","56,646"
"2009","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","54,713"
"2010","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","53,120"
"2011","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","51,794"
"2012","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","52,017"
"2013","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","48,791"
"2014","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","49,500"
"2015","Greece","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","50,787"
"1990","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","125,799"
"1991","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","128,637"
"1992","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","130,769"
"1993","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","130,683"
"1994","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","136,965"
"1995","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","140,911"
"1996","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","147,182"
"1997","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","159,028"
"1998","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","165,173"
"1999","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","177,252"
"2000","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","188,459"
"2001","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","200,953"
"2002","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","205,510"
"2003","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","217,898"
"2004","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","230,669"
"2005","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","242,222"
"2006","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","246,126"
"2007","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","250,785"
"2008","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","255,097"
"2009","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","239,779"
"2010","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","245,393"
"2011","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","242,619"
"2012","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","239,420"
"2013","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","230,951"
"2014","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","226,971"
"2015","Spain","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","232,082"
"1990","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","302,046"
"1991","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","320,912"
"1992","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","330,047"
"1993","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","332,617"
"1994","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","337,220"
"1995","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","343,342"
"1996","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","355,877"
"1997","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","355,637"
"1998","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","367,300"
"1999","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","376,800"
"2000","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","384,124"
"2001","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","395,452"
"2002","France","Gigawatt-hour","Electrical energy","Energy Available for Final Consumption","393,449"
