"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1996","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","251,554"
"1997","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","258,584"
"1998","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","266,256"
"1999","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","268,229"
"2000","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","279,151"
"2001","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","281,311"
"2002","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","282,409"
"2003","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","287,035"
"2004","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","290,209"
"2005","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","289,207"
"2006","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","298,136"
"2007","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","298,494"
"2008","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","298,117"
"2009","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","278,402"
"2010","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","300,101"
"2011","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","288,402"
"2012","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","292,192"
"2013","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","297,832"
"2014","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","290,833"
"2015","Belgium","Terajoule","Electrical energy","Energy Available for Final Consumption","296,968"
"1990","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","126,979"
"1991","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","108,641"
"1992","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","94,208"
"1993","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","94,352"
"1994","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","95,389"
"1995","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","103,280"
"1996","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","107,604"
"1997","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","96,898"
"1998","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","94,108"
"1999","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","85,655"
"2000","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","87,304"
"2001","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","88,535"
"2002","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","86,692"
"2003","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","90,490"
"2004","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","89,824"
"2005","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","92,588"
"2006","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","97,002"
"2007","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","99,051"
"2008","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","103,299"
"2009","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","96,881"
"2010","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","97,873"
"2011","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","102,405"
"2012","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","100,371"
"2013","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","99,118"
"2014","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","99,837"
"2015","Bulgaria","Terajoule","Electrical energy","Energy Available for Final Consumption","102,054"
"1990","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","173,437"
"1991","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","160,078"
"1992","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","156,186"
"1993","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","154,883"
"1994","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","161,885"
"1995","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","173,095"
"1996","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","181,022"
"1997","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","178,686"
"1998","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","175,950"
"1999","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","173,239"
"2000","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","177,772"
"2001","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","183,172"
"2002","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","182,963"
"2003","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","188,666"
"2004","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","193,796"
"2005","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","199,049"
"2006","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","205,256"
"2007","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","206,043"
"2008","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","208,919"
"2009","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","197,661"
"2010","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","202,236"
"2011","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","199,685"
"2012","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","201,455"
"2013","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","200,551"
"2014","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","200,779"
"2015","Czech Republic","Terajoule","Electrical energy","Energy Available for Final Consumption","204,523"
"1990","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","102,118"
"1991","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","105,286"
"1992","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","107,096"
"1993","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","108,583"
"1994","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","112,104"
"1995","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","111,514"
"1996","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","114,074"
"1997","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","114,766"
"1998","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","115,371"
"1999","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","115,873"
"2000","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","116,846"
"2001","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","117,253"
"2002","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","117,073"
"2003","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","116,548"
"2004","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","118,691"
"2005","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","120,489"
"2006","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","121,684"
"2007","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","120,526"
"2008","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","119,231"
"2009","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","113,205"
"2010","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","115,603"
"2011","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","114,015"
"2012","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","112,251"
"2013","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","111,980"
"2014","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","109,910"
"2015","Denmark","Terajoule","Electrical energy","Energy Available for Final Consumption","110,521"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,638,284"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,639,163"
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,623,334"
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,605,838"
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,596,863"
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,624,352"
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,650,089"
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,662,217"
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,678,057"
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,704,532"
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,740,431"
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,782,961"
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,830,629"
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,852,611"
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,876,563"
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,880,151"
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,900,692"
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,905,682"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,899,266"
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,790,133"
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,916,725"
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,891,964"
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,892,998"
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,883,522"
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,846,208"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Energy Available for Final Consumption","1,853,033"
"1990","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,498"
"1991","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,174"
"1992","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","20,678"
"1993","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","16,344"
"1994","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","17,230"
"1995","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","16,402"
"1996","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","17,564"
"1997","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","18,569"
"1998","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","18,558"
"1999","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","17,381"
"2000","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","18,054"
"2001","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","18,605"
"2002","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","19,206"
"2003","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","20,146"
"2004","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","21,287"
"2005","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","21,744"
"2006","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","23,364"
"2007","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,462"
"2008","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","25,214"
"2009","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","23,940"
"2010","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,869"
"2011","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","23,857"
"2012","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","25,121"
"2013","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,552"
"2014","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,862"
"2015","Estonia","Terajoule","Electrical energy","Energy Available for Final Consumption","24,667"
"1990","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","42,725"
"1991","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","44,870"
"1992","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","47,542"
"1993","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","48,776"
"1994","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","50,940"
"1995","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","53,428"
"1996","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","57,049"
"1997","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","60,084"
"1998","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","63,605"
"1999","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","67,687"
"2000","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","72,724"
"2001","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","75,344"
"2002","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","78,329"
"2003","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","80,831"
"2004","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","83,552"
"2005","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","86,735"
"2006","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","90,241"
"2007","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","91,307"
"2008","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","95,314"
"2009","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","90,174"
"2010","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","91,121"
"2011","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","88,602"
"2012","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","87,547"
"2013","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","88,390"
"2014","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","89,115"
"2015","Ireland","Terajoule","Electrical energy","Energy Available for Final Consumption","91,975"
"1990","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","102,496"
"1991","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","105,595"
"1992","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","110,524"
"1993","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","112,244"
"1994","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","117,731"
"1995","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","122,713"
"1996","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","128,030"
"1997","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","133,967"
"1998","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","141,523"
"1999","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","146,221"
"2000","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","155,344"
"2001","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","160,351"
"2002","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","167,756"
"2003","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","175,050"
"2004","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","179,056"
"2005","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","183,254"
"2006","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","188,800"
"2007","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","198,678"
"2008","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","203,926"
"2009","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","196,967"
"2010","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","191,231"
"2011","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","186,460"
"2012","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","187,261"
"2013","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","175,648"
"2014","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","178,200"
"2015","Greece","Terajoule","Electrical energy","Energy Available for Final Consumption","182,832"
"1990","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","452,876"
"1991","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","463,093"
"1992","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","470,768"
"1993","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","470,459"
"1994","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","493,074"
"1995","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","507,280"
"1996","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","529,855"
"1997","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","572,501"
"1998","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","594,623"
"1999","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","638,107"
"2000","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","678,452"
"2001","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","723,431"
"2002","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","739,836"
"2003","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","784,433"
"2004","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","830,409"
"2005","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","872,000"
"2006","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","886,053"
"2007","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","902,825"
"2008","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","918,349"
"2009","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","863,205"
"2010","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","883,414"
"2011","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","873,427"
"2012","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","861,911"
"2013","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","831,422"
"2014","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","817,094"
"2015","Spain","Terajoule","Electrical energy","Energy Available for Final Consumption","835,495"
"1990","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,087,366"
"1991","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,155,283"
"1992","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,188,170"
"1993","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,197,423"
"1994","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,213,991"
"1995","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,236,030"
"1996","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,281,158"
"1997","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,280,292"
"1998","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,322,280"
"1999","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,356,482"
"2000","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,382,847"
"2001","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,423,628"
"2002","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,416,417"
"2003","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,469,339"
"2004","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,511,271"
"2005","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,520,987"
"2006","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,537,348"
"2007","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,531,662"
"2008","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,555,433"
"2009","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,492,956"
"2010","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,597,284"
"2011","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,494,928"
"2012","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,557,606"
"2013","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,577,027"
"2014","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,490,995"
"2015","France","Terajoule","Electrical energy","Energy Available for Final Consumption","1,517,877"
"1990","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","47,891"
"1991","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","41,504"
"1992","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","34,222"
"1993","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","33,736"
"1994","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","34,535"
"1995","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","35,716"
"1996","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","37,022"
"1997","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","39,798"
"1998","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","39,924"
"1999","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","42,138"
"2000","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","42,599"
"2001","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","43,204"
"2002","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","45,727"
"2003","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","46,699"
"2004","Croatia","Terajoule","Electrical energy","Energy Available for Final Consumption","49,327"
